lista morb  cid-10,2022,total,municipio_ibge,competencia
Infarto agudo do miocárdio,107,107,130260,2022-02
Outras doenças isquêmicas do coração,95,95,130260,2022-02
Embolia pulmonar,3,3,130260,2022-02
Transtornos de condução e arritmias cardíacas,35,35,130260,2022-02
Insuficiência cardíaca,199,199,130260,2022-02
Outras doenças do coração,35,35,130260,2022-02
Hemorragia intracraniana,18,18,130260,2022-02
Infarto cerebral,3,3,130260,2022-02
Acid vascular cerebr não espec hemorrág ou isq,128,128,130260,2022-02
Outras doenças cerebrovasculares,16,16,130260,2022-02
Arteroesclerose,19,19,130260,2022-02
Outras doenças vasculares periféricas,4,4,130260,2022-02
Embolia e trombose arteriais,6,6,130260,2022-02
Outras doenças das artérias arteríolas e capil,21,21,130260,2022-02
Flebite tromboflebite embolia e trombose venosa,18,18,130260,2022-02
Veias varicosas das extremidades inferiores,15,15,130260,2022-02
Hemorróidas,9,9,130260,2022-02
Outras doenças do aparelho circulatório,14,14,130260,2022-02
10 Doenças do aparelho respiratório,1393,1393,130260,2022-02
Faringite aguda e amigdalite aguda,8,8,130260,2022-02
Laringite e traqueíte agudas,6,6,130260,2022-02
Outras infecções agudas das vias aéreas super,32,32,130260,2022-02
Influenza [gripe],56,56,130260,2022-02
Pneumonia,859,859,130260,2022-02
Bronquite aguda e bronquiolite aguda,113,113,130260,2022-02
Sinusite crônica,1,1,130260,2022-02
Outras doenças do nariz e dos seios paranasais,2,2,130260,2022-02
Doenças crônicas das amígdalas e das adenóides,5,5,130260,2022-02
Outras doenças do trato respiratório superior,6,6,130260,2022-02
Bronquite enfisema e outr doenç pulm obstr crôn,34,34,130260,2022-02
Asma,64,64,130260,2022-02
Outras doenças do aparelho respiratório,207,207,130260,2022-02
11 Doenças do aparelho digestivo,1734,1734,130260,2022-02
Outros transtornos dentes e estruturas suporte,3,3,130260,2022-02
Outr doenç cavidade oral glând saliv e maxilar,4,4,130260,2022-02
Úlcera gástrica e duodenal,4,4,130260,2022-02
Gastrite e duodenite,33,33,130260,2022-02
Outras doenças do esôfago estômago e duodeno,26,26,130260,2022-02
Doenças do apêndice,280,280,130260,2022-02
Hérnia inguinal,211,211,130260,2022-02
Outras hérnias,126,126,130260,2022-02
Doença de Crohn e colite ulcerativa,2,2,130260,2022-02
Ileo paralítico e obstrução intestinal s/hérnia,50,50,130260,2022-02
Doença diverticular do intestino,12,12,130260,2022-02
Outras doenças dos intestinos e peritônio,103,103,130260,2022-02
Doença alcoólica do fígado,16,16,130260,2022-02
Outras doenças do fígado,56,56,130260,2022-02
Colelitíase e colecistite,600,600,130260,2022-02
Pancreatite aguda e outras doenças do pâncreas,36,36,130260,2022-02
Outras doenças do aparelho digestivo,172,172,130260,2022-02
12 Doenças da pele e do tecido subcutâneo,364,364,130260,2022-02
Infecções da pele e do tecido subcutâneo,174,174,130260,2022-02
Outras doenças da pele e do tecido subcutâneo,190,190,130260,2022-02
13 Doenças sist osteomuscular e tec conjuntivo,92,92,130260,2022-02
Artrite reumatóide e outr poliartropatias infl,8,8,130260,2022-02
Artrose,5,5,130260,2022-02
Deformidades adquiridas das articulações,4,4,130260,2022-02
Outros transtronos articulares,15,15,130260,2022-02
Doenças sistêmicas do tecido conjuntivo,2,2,130260,2022-02
Transt discais cervic e outr transt disc interv,2,2,130260,2022-02
Outras dorsopatias,11,11,130260,2022-02
Transtornos do tecido mole,29,29,130260,2022-02
Transtornos da densidade e da estrutura ósseas,8,8,130260,2022-02
Osteomielite,4,4,130260,2022-02
Outras doenças sist osteomuscular e tec conjunt,4,4,130260,2022-02
14 Doenças do aparelho geniturinário,1086,1086,130260,2022-02
Síndrome nefríticas aguda e rapidamente progres,17,17,130260,2022-02
Outras doenças glomerulares,19,19,130260,2022-02
Doenças renais túbulo-intersticiais,59,59,130260,2022-02
Insuficiência renal,166,166,130260,2022-02
Urolitíase,138,138,130260,2022-02
Cistite,19,19,130260,2022-02
Outras doenças do aparelho urinário,304,304,130260,2022-02
Hiperplasia da próstata,25,25,130260,2022-02
Outros transtornos da próstata,2,2,130260,2022-02
Hidrocele e espermatocele,17,17,130260,2022-02
Preprúcio redundante fimose e parafimose,51,51,130260,2022-02
Outras doenças dos órgãos genitais masculinos,29,29,130260,2022-02
Transtornos da mama,19,19,130260,2022-02
Salpingite e ooforite,46,46,130260,2022-02
Doença inflamatória do colo do útero,2,2,130260,2022-02
Outras doenças inflamat órgãos pélvicos femin,46,46,130260,2022-02
Endometriose,9,9,130260,2022-02
Prolapso genital feminino,26,26,130260,2022-02
Transt não-inflam ovário tromp Falópio lig larg,35,35,130260,2022-02
Transtornos da menstruação,3,3,130260,2022-02
Outros transtornos do aparelho geniturinário,54,54,130260,2022-02
15 Gravidez parto e puerpério,5141,5141,130260,2022-02
Aborto espontâneo,163,163,130260,2022-02
Aborto por razões médicas,1,1,130260,2022-02
Outras gravidezes que terminam em aborto,174,174,130260,2022-02
Edema protein transt hipertens grav parto puerp,97,97,130260,2022-02
Placent prév descol premat plac hemorr antepart,9,9,130260,2022-02
Outr mot ass mãe rel cav fet amn pos prob part,418,418,130260,2022-02
Trabalho de parto obstruído,373,373,130260,2022-02
Hemorragia pós-parto,2,2,130260,2022-02
Outras complicações da gravidez e do parto,952,952,130260,2022-02
Parto único espontâneo,2826,2826,130260,2022-02
Compl pred rel puerpério e outr afecç obst NCOP,126,126,130260,2022-02
16 Algumas afec originadas no período perinatal,501,501,130260,2022-02
Feto e rec-nasc afet fat mat e compl grav parto,10,10,130260,2022-02
Ret cres fet desn fet tran gest curt baix peso,106,106,130260,2022-02
Trauma durante o nascimento,3,3,130260,2022-02
Hipóxia intrauterina e asfixia ao nascer,10,10,130260,2022-02
Outros transt respiratórios orig per perinatal,68,68,130260,2022-02
Doenças infecciosas e parasitárias congênitas,43,43,130260,2022-02
Outras infecções específicas do período perinat,36,36,130260,2022-02
Outras afecções originadas no período perinatal,225,225,130260,2022-02
17 Malf cong deformid e anomalias cromossômicas,115,115,130260,2022-02
Outras malformações congênitas do sistema nerv,5,5,130260,2022-02
Malformações congênitas do aparelho circulat,65,65,130260,2022-02
Ausência atresia e estenose do intestino delg,1,1,130260,2022-02
Outras malformações congênitas aparelho digest,10,10,130260,2022-02
Testiculo não-descido,7,7,130260,2022-02
Outras malformações do aparelho geniturinário,5,5,130260,2022-02
Deformidades congênitas do quadril,1,1,130260,2022-02
Deformidades congênitas dos pés,3,3,130260,2022-02
Outr malform e deform congên aparelho osteomusc,3,3,130260,2022-02
Outras malformações congênitas,13,13,130260,2022-02
Anomalias cromossômicas NCOP,2,2,130260,2022-02
18 Sint sinais e achad anorm ex clín e laborat,167,167,130260,2022-02
Dor abdominal e pélvica,88,88,130260,2022-02
Febre de origem desconhecida,2,2,130260,2022-02
Outr sist sinais achad anorm ex clín labor NCOP,77,77,130260,2022-02
19 Lesões enven e alg out conseq causas externas,1291,1291,130260,2022-02
Fratura do crânio e dos ossos da face,14,14,130260,2022-02
Fratura do pescoço tórax ou pelve,13,13,130260,2022-02
Fratura do fêmur,100,100,130260,2022-02
Fratura de outros ossos dos membros,361,361,130260,2022-02
Fraturas envolvendo múltiplas regiões do corpo,115,115,130260,2022-02
Luxações entorse distensão reg esp e múlt corpo,44,44,130260,2022-02
Traumatismo do olho e da órbita ocular,1,1,130260,2022-02
Traumatismo intracraniano,51,51,130260,2022-02
Traumatismo de outros órgãos internos,43,43,130260,2022-02
Lesões esmag amput traumát reg esp e múlt corpo,13,13,130260,2022-02
Outr traum reg espec não espec e múltipl corpo,277,277,130260,2022-02
Efeitos corpo estranho através de orifício nat,19,19,130260,2022-02
Queimadura e corrosões,21,21,130260,2022-02
Envenenamento por drogas e substâncias biológ,10,10,130260,2022-02
Efeitos tóxicos subst origem princ não-medicin,157,157,130260,2022-02
Outros efeitos e não espec de causas externas,3,3,130260,2022-02
Cert compl prec traum compl cirúrg ass méd NCOP,40,40,130260,2022-02
Seqüel traum enven e outr conseq causas extern,9,9,130260,2022-02
21 Contatos com serviços de saúde,286,286,130260,2022-02
Pessoas em contato com serv saúde exame invest,66,66,130260,2022-02
Anticoncepção,141,141,130260,2022-02
Pessoas contato serv saúde cuidados proc espec,75,75,130260,2022-02
Pessoas contato serv saúde por outras razões,4,4,130260,2022-02
